id,machine_id,date,oee,availability,performance,output_quality,status
458,8,2025-02-14,64.61,77.52,58.29,94.73,Offline
459,9,2025-02-14,79.06,92.75,58.3,75.56,Running
460,10,2025-02-14,89.73,92.9,95.14,69.96,Running
461,11,2025-02-14,92.23,82.63,85.05,68.57,Running
462,12,2025-02-14,53.04,87.97,60.28,91.95,Running
463,13,2025-02-14,96.03,74.02,98.44,97.44,Offline
464,14,2025-02-14,76.4,98.95,84.5,60.42,Running
465,15,2025-02-14,79.95,74.05,61.72,51.01,Offline
466,16,2025-02-14,93.32,61.96,79.93,76.78,Offline
467,17,2025-02-14,56.24,66.5,72.23,86.01,Running
468,18,2025-02-14,97.63,56.95,55.87,57.73,Offline
469,19,2025-02-14,96.24,87.58,78.58,70.03,Running
470,20,2025-02-14,74.09,72.62,55.1,61.59,Offline
471,21,2025-02-14,69.6,88.25,96.19,82.19,Running
472,22,2025-02-14,93.34,99.72,79.88,78.05,Running
473,23,2025-02-14,97.05,96.65,77.71,76.88,Running
474,24,2025-02-14,80.5,80.92,99.29,69.81,Running
475,25,2025-02-14,75.43,80.69,60.16,75.57,Running
476,26,2025-02-14,76.83,80.31,71.66,93.15,Offline
477,27,2025-02-14,87.86,66.78,90.12,75.53,Running
478,28,2025-02-14,88.61,72.91,60.37,69.64,Running
479,29,2025-02-14,50.31,63.65,75.76,50.38,Offline
480,30,2025-02-14,51.16,64.61,76.26,89.83,Offline
481,31,2025-02-14,71.46,77.03,70.52,93.03,Offline
482,32,2025-02-14,71.98,97.38,62.09,93.78,Running
483,33,2025-02-14,82.0,88.65,65.14,76.26,Offline
484,34,2025-02-14,99.82,51.03,98.59,52.35,Running
485,35,2025-02-14,83.05,93.57,96.33,99.77,Offline
486,36,2025-02-14,56.67,79.57,59.32,84.85,Running
487,37,2025-02-14,73.33,75.09,90.13,72.02,Offline
488,38,2025-02-14,58.24,62.39,95.04,70.22,Running
489,39,2025-02-14,65.99,62.9,93.09,77.76,Offline
490,40,2025-02-14,72.61,93.77,93.44,59.88,Running
491,41,2025-02-14,56.17,58.41,57.5,79.05,Running
492,42,2025-02-14,70.86,55.31,97.1,71.6,Running
493,43,2025-02-14,77.33,73.13,89.69,92.29,Offline
494,44,2025-02-14,68.61,63.55,65.69,66.11,Running
495,45,2025-02-14,57.36,55.49,66.45,95.24,Running
496,46,2025-02-14,65.91,65.93,99.88,96.74,Running
497,47,2025-02-14,69.15,77.5,64.13,63.34,Running
498,48,2025-02-14,77.62,59.55,70.92,83.54,Offline
499,49,2025-02-14,91.96,71.74,72.04,59.11,Running
500,50,2025-02-14,94.01,89.16,93.21,91.9,Running
501,1,2025-02-15,80.57,55.11,77.65,77.27,Offline
502,2,2025-02-15,67.04,50.67,55.79,82.76,Running
503,3,2025-02-15,93.6,73.24,56.95,52.64,Running
504,4,2025-02-15,65.43,67.51,54.6,55.43,Running
505,5,2025-02-15,69.92,65.25,92.93,78.31,Offline
506,6,2025-02-15,65.04,86.16,53.53,72.27,Running
507,7,2025-02-15,89.41,75.28,72.6,60.65,Running
508,8,2025-02-15,81.7,95.74,71.35,56.51,Offline
509,9,2025-02-15,89.85,84.79,52.22,53.48,Offline
510,10,2025-02-15,61.92,95.32,88.16,61.69,Running
511,11,2025-02-15,78.87,61.29,90.73,72.66,Running
512,12,2025-02-15,81.71,67.72,73.67,99.13,Offline
513,13,2025-02-15,51.95,88.01,58.9,98.13,Running
514,14,2025-02-15,50.82,69.6,76.08,93.14,Offline
515,15,2025-02-15,87.8,93.59,96.63,90.86,Running
516,16,2025-02-15,95.61,60.21,74.03,86.7,Offline
517,17,2025-02-15,97.55,58.66,74.02,98.36,Running
518,18,2025-02-15,57.32,97.73,84.27,62.94,Offline
519,19,2025-02-15,92.91,88.58,61.97,86.75,Offline
520,20,2025-02-15,86.08,65.02,81.22,72.37,Offline
521,21,2025-02-15,68.34,80.06,74.42,69.21,Offline
522,22,2025-02-15,74.04,83.15,83.38,54.03,Offline
523,23,2025-02-15,99.3,56.61,60.23,56.56,Running
524,24,2025-02-15,98.87,79.11,77.48,64.97,Running
525,25,2025-02-15,82.94,83.51,90.5,61.05,Offline
526,26,2025-02-15,73.25,53.48,92.26,85.36,Offline
527,27,2025-02-15,68.95,72.07,99.89,83.56,Offline
528,28,2025-02-15,87.72,65.1,83.91,76.8,Offline
529,29,2025-02-15,87.76,63.28,52.18,57.92,Offline
530,30,2025-02-15,58.99,51.36,84.45,73.68,Running
531,31,2025-02-15,99.01,86.51,82.34,61.83,Offline
532,32,2025-02-15,85.14,56.22,57.94,81.07,Running
533,33,2025-02-15,97.71,65.08,51.99,66.06,Offline
534,34,2025-02-15,98.56,68.91,97.04,93.15,Running
535,35,2025-02-15,57.92,67.27,76.18,95.0,Offline
536,36,2025-02-15,77.62,71.88,80.83,96.84,Running
537,37,2025-02-15,97.06,95.08,50.39,70.68,Running
538,38,2025-02-15,77.49,74.37,56.5,56.92,Running
539,39,2025-02-15,73.4,61.03,82.02,63.85,Offline
540,40,2025-02-15,90.69,68.01,71.38,78.67,Offline
541,41,2025-02-15,80.04,86.05,89.3,81.86,Offline
542,42,2025-02-15,97.73,74.59,88.24,99.65,Running
543,43,2025-02-15,87.66,86.1,64.29,71.52,Running
544,44,2025-02-15,54.58,77.49,57.58,50.71,Offline
545,45,2025-02-15,70.39,74.41,67.4,75.71,Offline
546,46,2025-02-15,63.77,58.42,63.99,71.56,Offline
547,47,2025-02-15,92.91,92.71,60.57,98.51,Running
548,48,2025-02-15,96.72,79.32,91.58,68.34,Running
549,49,2025-02-15,99.96,84.46,66.72,83.57,Offline
550,50,2025-02-15,84.46,68.97,98.21,73.01,Running
551,1,2025-02-16,61.05,96.81,89.97,79.31,Offline
552,2,2025-02-16,59.95,85.71,67.77,79.82,Running
553,3,2025-02-16,94.79,71.28,85.47,50.78,Offline
554,4,2025-02-16,60.15,82.22,73.71,69.52,Offline
555,5,2025-02-16,56.2,82.75,67.66,65.38,Offline
556,6,2025-02-16,82.44,73.39,77.55,59.31,Running
557,7,2025-02-16,75.5,73.48,97.51,58.41,Offline
558,8,2025-02-16,63.82,74.51,70.65,76.56,Running
559,9,2025-02-16,84.07,53.19,75.03,65.79,Offline
560,10,2025-02-16,90.04,99.2,72.21,80.84,Running
561,11,2025-02-16,64.77,82.09,76.69,83.05,Offline
562,12,2025-02-16,84.89,68.56,91.62,98.15,Running
563,13,2025-02-16,94.08,71.28,63.55,96.28,Offline
564,14,2025-02-16,53.59,50.93,92.43,73.17,Offline
565,15,2025-02-16,96.65,50.59,98.16,56.62,Running
566,16,2025-02-16,69.33,87.71,79.88,52.03,Offline
567,17,2025-02-16,83.53,81.84,60.07,94.22,Running
568,18,2025-02-16,95.71,73.42,90.56,55.98,Offline
569,19,2025-02-16,62.29,95.64,58.64,95.2,Running
570,20,2025-02-16,71.07,93.92,90.63,70.91,Running
571,21,2025-02-16,63.12,92.39,80.65,84.39,Offline
572,22,2025-02-16,59.54,98.9,95.46,94.29,Offline
573,23,2025-02-16,97.74,78.01,72.66,88.59,Running
574,24,2025-02-16,90.28,88.14,91.8,81.22,Offline
575,25,2025-02-16,50.94,93.28,67.07,84.53,Running
576,26,2025-02-16,80.19,66.13,89.71,86.4,Offline
577,27,2025-02-16,77.94,66.36,90.72,84.38,Running
578,28,2025-02-16,54.35,70.99,93.81,94.77,Running
579,29,2025-02-16,96.16,65.75,56.81,88.36,Running
580,30,2025-02-16,99.09,82.75,56.04,60.49,Running
581,31,2025-02-16,88.14,77.05,80.11,86.33,Running
582,32,2025-02-16,69.69,96.41,96.13,56.38,Running
583,33,2025-02-16,94.96,87.35,60.02,53.72,Offline
584,34,2025-02-16,82.81,67.74,96.6,73.85,Running
585,35,2025-02-16,96.9,55.33,81.37,56.97,Running
586,36,2025-02-16,99.83,56.07,85.85,93.45,Offline
587,37,2025-02-16,85.04,99.59,59.42,60.9,Running
588,38,2025-02-16,93.94,56.88,65.65,52.24,Running
589,39,2025-02-16,85.03,60.64,84.22,57.13,Offline
590,40,2025-02-16,72.98,80.21,76.64,74.15,Running
591,41,2025-02-16,95.5,65.72,78.79,99.77,Running
592,42,2025-02-16,86.22,72.1,78.78,86.57,Offline
593,43,2025-02-16,83.63,84.7,56.55,96.09,Running
594,44,2025-02-16,84.61,79.23,84.9,70.19,Running
595,45,2025-02-16,90.04,78.1,65.77,77.83,Running
596,46,2025-02-16,53.17,63.98,83.27,90.9,Running
597,47,2025-02-16,89.2,61.16,86.23,72.93,Running
598,48,2025-02-16,73.39,86.32,64.32,99.18,Offline
599,49,2025-02-16,99.9,65.18,50.57,77.41,Offline
600,50,2025-02-16,70.66,72.49,65.66,86.27,Offline
601,1,2025-02-17,79.52,90.63,71.61,72.59,Running
602,2,2025-02-17,57.64,84.11,97.66,63.19,Offline
603,3,2025-02-17,60.92,80.36,78.09,64.54,Running
604,4,2025-02-17,94.72,50.31,86.58,85.64,Offline
605,5,2025-02-17,90.22,50.48,52.07,68.44,Offline
606,6,2025-02-17,97.93,76.43,74.95,66.54,Offline
607,7,2025-02-17,62.04,84.4,87.56,68.9,Running
608,8,2025-02-17,61.46,87.21,62.11,62.77,Offline
609,9,2025-02-17,51.86,52.12,94.65,94.85,Offline
610,10,2025-02-17,86.41,95.5,52.98,53.96,Running
611,11,2025-02-17,56.78,61.88,90.61,99.24,Running
612,12,2025-02-17,87.41,58.3,61.99,64.99,Offline
613,13,2025-02-17,60.69,90.16,58.14,99.0,Running
614,14,2025-02-17,79.2,94.51,72.46,90.84,Offline
615,15,2025-02-17,51.28,73.4,50.2,76.43,Running
616,16,2025-02-17,73.09,79.68,53.76,50.33,Running
617,17,2025-02-17,76.04,93.64,71.89,94.82,Offline
618,18,2025-02-17,99.74,56.76,89.09,68.39,Running
619,19,2025-02-17,87.14,78.51,75.9,78.93,Offline
620,20,2025-02-17,74.72,82.53,84.78,77.14,Offline
621,21,2025-02-17,94.32,75.11,88.84,86.02,Running
622,22,2025-02-17,77.6,95.36,97.29,65.99,Running
623,23,2025-02-17,75.66,80.58,94.53,70.46,Offline
624,24,2025-02-17,73.64,52.88,62.31,99.48,Running
625,25,2025-02-17,69.02,67.67,80.97,81.43,Running
626,26,2025-02-17,54.5,76.14,65.53,91.05,Running
627,27,2025-02-17,94.27,54.32,93.11,95.29,Running
628,28,2025-02-17,52.95,61.19,64.88,58.56,Offline
629,29,2025-02-17,79.49,88.15,89.16,50.89,Offline
630,30,2025-02-17,81.84,87.09,72.12,94.56,Offline
631,31,2025-02-17,90.88,92.45,51.17,68.44,Running
632,32,2025-02-17,60.49,58.49,70.53,98.76,Offline
633,33,2025-02-17,83.77,90.31,73.75,65.83,Running
634,34,2025-02-17,97.99,84.29,98.35,55.62,Running
635,35,2025-02-17,50.38,65.39,58.36,75.92,Offline
636,36,2025-02-17,95.62,98.09,53.63,81.59,Running
637,37,2025-02-17,88.5,76.54,72.27,82.18,Offline
638,38,2025-02-17,76.48,96.97,67.37,90.8,Running
639,39,2025-02-17,66.65,85.24,89.91,86.12,Running
640,40,2025-02-17,91.1,70.14,69.31,52.85,Offline
641,41,2025-02-17,96.5,53.66,85.65,56.51,Running
642,42,2025-02-17,88.49,95.66,98.73,81.71,Offline
643,43,2025-02-17,63.28,70.69,89.73,86.95,Offline
644,44,2025-02-17,52.88,97.67,88.13,67.85,Offline
645,45,2025-02-17,92.28,69.65,56.76,74.06,Offline
646,46,2025-02-17,74.24,53.91,72.91,55.74,Running
647,47,2025-02-17,67.53,73.13,68.76,63.86,Running
648,48,2025-02-17,95.87,85.64,59.42,91.69,Offline
649,49,2025-02-17,89.96,52.62,64.43,82.46,Offline
650,50,2025-02-17,87.5,95.93,82.62,54.52,Offline
651,1,2025-02-18,63.26,99.81,55.49,73.82,Running
652,2,2025-02-18,92.03,52.67,84.7,95.5,Running
653,3,2025-02-18,76.29,78.42,67.0,91.05,Offline
654,4,2025-02-18,73.54,99.5,60.39,98.63,Offline
655,5,2025-02-18,99.14,91.49,62.91,81.31,Offline
656,6,2025-02-18,94.76,71.26,94.84,80.24,Offline
657,7,2025-02-18,99.72,94.49,76.39,52.26,Running
658,8,2025-02-18,89.52,67.14,64.21,61.41,Offline
659,9,2025-02-18,63.68,67.57,92.05,73.06,Running
660,10,2025-02-18,69.98,61.37,70.58,79.89,Running
661,11,2025-02-18,84.46,98.22,57.28,67.48,Running
662,12,2025-02-18,92.85,89.91,59.97,50.29,Running
663,13,2025-02-18,77.47,97.69,55.19,91.42,Running
664,14,2025-02-18,80.57,72.16,68.95,87.37,Offline
665,15,2025-02-18,81.02,77.59,73.72,51.93,Offline
666,16,2025-02-18,60.49,65.2,95.18,85.86,Running
667,17,2025-02-18,81.41,81.87,76.59,93.7,Offline
668,18,2025-02-18,95.16,61.54,75.8,93.79,Offline
669,19,2025-02-18,96.93,57.23,91.28,63.67,Running
670,20,2025-02-18,87.48,97.97,66.49,99.79,Running
671,21,2025-02-18,96.06,69.61,84.27,50.27,Offline
672,22,2025-02-18,78.27,75.35,54.62,91.27,Offline
673,23,2025-02-18,68.94,86.27,80.8,50.12,Running
674,24,2025-02-18,77.26,81.11,89.46,61.16,Offline
675,25,2025-02-18,96.61,53.09,64.71,94.5,Running
676,26,2025-02-18,56.67,96.32,71.17,78.54,Running
677,27,2025-02-18,96.37,93.11,91.73,80.86,Offline
678,28,2025-02-18,77.3,57.99,57.16,93.74,Running
679,29,2025-02-18,52.07,72.59,81.7,92.19,Running
680,30,2025-02-18,98.29,92.56,54.94,94.39,Running
681,31,2025-02-18,65.2,69.29,82.03,99.94,Running
682,32,2025-02-18,74.21,95.17,55.44,66.13,Running
683,33,2025-02-18,95.49,58.95,77.94,76.87,Running
684,34,2025-02-18,87.02,82.26,79.13,84.21,Offline
685,35,2025-02-18,78.81,95.84,67.61,89.53,Offline
686,36,2025-02-18,95.19,83.19,77.12,71.84,Offline
687,37,2025-02-18,62.01,80.68,51.34,81.15,Running
688,38,2025-02-18,91.81,75.39,82.59,86.62,Running
689,39,2025-02-18,90.6,71.83,70.95,59.98,Offline
690,40,2025-02-18,99.56,84.07,85.7,65.47,Running
691,41,2025-02-18,59.51,61.06,65.31,79.49,Offline
692,42,2025-02-18,74.42,56.58,90.94,59.12,Running
693,43,2025-02-18,79.48,76.26,85.67,56.14,Running
694,44,2025-02-18,87.57,75.25,85.72,56.14,Running
695,45,2025-02-18,83.8,85.66,69.66,91.42,Offline
696,46,2025-02-18,79.56,71.28,64.03,92.95,Offline
697,47,2025-02-18,63.11,81.92,79.77,88.81,Running
698,48,2025-02-18,65.19,60.57,99.93,81.85,Offline
699,49,2025-02-18,87.94,69.67,69.94,57.88,Running
700,50,2025-02-18,66.27,86.99,89.09,53.53,Offline
701,1,2025-02-19,56.36,90.36,87.57,96.12,Running
702,2,2025-02-19,95.85,68.1,95.98,72.96,Running
703,3,2025-02-19,83.57,51.91,79.37,78.67,Offline
704,4,2025-02-19,52.83,84.19,79.68,69.0,Offline
705,5,2025-02-19,53.71,87.1,96.23,70.37,Offline
706,6,2025-02-19,97.65,85.17,67.55,79.3,Running
707,7,2025-02-19,93.62,92.3,69.12,83.68,Offline
708,8,2025-02-19,55.74,56.18,81.51,50.9,Offline
709,9,2025-02-19,79.15,62.6,54.86,68.41,Offline
710,10,2025-02-19,94.07,52.73,74.23,72.72,Running
711,11,2025-02-19,59.47,92.23,62.14,89.39,Offline
712,12,2025-02-19,59.5,59.6,99.87,77.24,Offline
713,13,2025-02-19,71.46,97.48,73.55,57.72,Running
714,14,2025-02-19,79.63,73.3,70.79,78.01,Running
715,15,2025-02-19,61.38,60.72,80.1,83.17,Offline
716,16,2025-02-19,86.81,55.95,51.99,56.23,Offline
717,17,2025-02-19,98.49,93.48,59.86,60.97,Offline
718,18,2025-02-19,55.83,68.07,74.92,63.25,Offline
719,19,2025-02-19,51.98,84.49,66.23,53.44,Offline
720,20,2025-02-19,70.72,84.64,86.52,57.97,Running
721,21,2025-02-19,70.96,76.5,76.16,60.11,Offline
722,22,2025-02-19,56.37,94.14,71.24,56.29,Offline
723,23,2025-02-19,68.02,78.57,59.28,98.29,Running
724,24,2025-02-19,71.07,84.25,76.89,59.09,Offline
725,25,2025-02-19,55.96,75.44,58.61,70.78,Running
726,26,2025-02-19,76.27,67.05,83.75,57.7,Offline
727,27,2025-02-19,59.66,89.64,83.5,96.25,Offline
728,28,2025-02-19,67.55,72.45,89.37,94.36,Running
729,29,2025-02-19,54.79,56.33,85.17,98.71,Running
730,30,2025-02-19,86.67,54.55,76.7,80.53,Offline
731,31,2025-02-19,71.88,52.59,68.84,59.38,Running
732,32,2025-02-19,50.69,96.89,99.31,82.13,Offline
733,33,2025-02-19,94.71,83.34,52.31,50.07,Running
734,34,2025-02-19,99.51,93.18,82.34,90.57,Running
735,35,2025-02-19,82.42,94.98,55.24,96.94,Offline
736,36,2025-02-19,88.93,71.75,86.22,76.09,Offline
737,37,2025-02-19,73.5,84.39,88.18,89.43,Running
738,38,2025-02-19,56.53,76.23,92.7,97.86,Running
739,39,2025-02-19,82.19,59.81,52.16,87.58,Offline
740,40,2025-02-19,65.37,63.77,60.8,82.05,Offline
741,41,2025-02-19,96.33,92.74,82.55,85.09,Offline
742,42,2025-02-19,92.78,71.57,72.76,92.49,Running
743,43,2025-02-19,62.46,82.84,83.61,83.94,Running
744,44,2025-02-19,51.76,55.34,92.28,86.31,Running
745,45,2025-02-19,62.61,76.74,81.06,67.03,Offline
746,46,2025-02-19,73.57,51.93,76.77,80.36,Offline
747,47,2025-02-19,98.39,99.77,58.73,54.53,Running
748,48,2025-02-19,78.51,76.49,65.26,68.56,Running
749,49,2025-02-19,97.85,80.82,85.72,50.14,Running
750,50,2025-02-19,70.48,61.51,52.49,88.66,Offline
751,1,2025-02-20,57.29,60.19,61.45,92.69,Running
752,2,2025-02-20,95.78,70.78,89.16,94.5,Offline
753,3,2025-02-20,80.76,53.74,90.87,57.41,Offline
754,4,2025-02-20,60.01,92.91,52.9,83.29,Running
755,5,2025-02-20,57.08,69.22,86.35,77.53,Running
756,6,2025-02-20,72.43,90.05,86.89,73.59,Offline
757,7,2025-02-20,98.11,68.7,88.7,88.3,Offline
758,8,2025-02-20,69.49,62.85,75.38,99.17,Running
759,9,2025-02-20,69.44,67.99,61.75,72.19,Running
760,10,2025-02-20,66.94,53.19,93.0,64.57,Running
761,11,2025-02-20,59.12,69.25,99.24,80.98,Running
762,12,2025-02-20,59.08,80.3,54.09,64.85,Offline
763,13,2025-02-20,88.22,92.85,72.46,98.99,Offline
764,14,2025-02-20,53.94,82.73,91.64,79.3,Running
765,15,2025-02-20,55.5,93.95,92.37,78.7,Offline
766,16,2025-02-20,69.36,95.6,54.11,62.65,Offline
767,17,2025-02-20,94.36,60.76,79.73,84.22,Offline
768,18,2025-02-20,57.59,79.83,61.76,90.05,Running
769,19,2025-02-20,69.92,55.3,82.74,80.75,Offline
770,20,2025-02-20,58.33,58.42,58.86,97.25,Running
771,21,2025-02-20,94.93,97.68,99.7,50.4,Offline
772,22,2025-02-20,85.26,76.14,76.67,72.16,Offline
773,23,2025-02-20,64.4,58.09,70.28,95.24,Running
774,24,2025-02-20,51.56,52.96,67.61,54.21,Running
775,25,2025-02-20,84.32,68.77,86.06,53.17,Running
776,26,2025-02-20,90.19,84.82,61.6,52.38,Running
777,27,2025-02-20,90.03,81.53,81.04,69.61,Running
778,28,2025-02-20,76.66,70.34,76.88,79.58,Running
779,29,2025-02-20,52.76,73.9,90.37,63.84,Running
780,30,2025-02-20,60.74,70.6,77.68,89.39,Offline
781,31,2025-02-20,92.29,63.4,69.58,55.22,Running
782,32,2025-02-20,61.8,99.9,59.57,88.2,Offline
783,33,2025-02-20,86.57,53.6,75.83,86.72,Offline
784,34,2025-02-20,82.43,67.22,95.21,84.58,Offline
785,35,2025-02-20,64.9,58.34,84.09,53.22,Offline
786,36,2025-02-20,83.47,90.66,90.65,86.92,Offline
787,37,2025-02-20,72.17,96.73,80.94,67.65,Running
788,38,2025-02-20,89.39,72.11,90.81,75.61,Offline
789,39,2025-02-20,89.22,54.53,54.33,94.34,Running
790,40,2025-02-20,87.68,63.38,62.17,55.1,Running
791,41,2025-02-20,66.95,93.04,89.74,73.1,Offline
792,42,2025-02-20,83.66,94.89,62.74,70.87,Offline
793,43,2025-02-20,74.94,86.14,77.71,55.45,Offline
794,44,2025-02-20,65.67,94.06,57.51,81.88,Offline
795,45,2025-02-20,59.12,63.83,97.15,63.72,Running
796,46,2025-02-20,57.5,55.31,77.89,58.15,Offline
797,47,2025-02-20,77.62,69.78,72.59,83.33,Running
798,48,2025-02-20,87.63,76.8,55.24,61.92,Offline
799,49,2025-02-20,62.91,76.55,58.38,50.16,Running
800,50,2025-02-20,66.17,84.45,80.41,76.58,Running
801,1,2025-02-21,71.36,54.42,89.18,61.59,Running
802,2,2025-02-21,81.8,90.47,86.44,86.65,Offline
803,3,2025-02-21,60.34,73.4,57.6,74.3,Offline
804,4,2025-02-21,70.46,52.43,93.92,51.56,Offline
805,5,2025-02-21,95.42,89.45,94.42,75.35,Offline
806,6,2025-02-21,64.0,58.61,96.24,79.75,Running
807,7,2025-02-21,81.07,94.87,83.93,64.21,Offline
808,8,2025-02-21,90.49,82.02,96.23,91.77,Running
809,9,2025-02-21,89.92,99.95,93.69,75.11,Offline
810,10,2025-02-21,92.72,69.18,81.03,91.16,Offline
811,11,2025-02-21,59.66,81.27,55.89,61.35,Offline
812,12,2025-02-21,74.8,92.84,74.96,72.93,Offline
813,13,2025-02-21,58.02,83.17,84.65,93.29,Running
814,14,2025-02-21,85.9,52.9,97.52,62.93,Running
815,15,2025-02-21,52.14,74.47,97.7,75.14,Offline
816,16,2025-02-21,91.59,60.31,61.89,84.26,Running
817,17,2025-02-21,50.06,78.2,92.69,89.68,Offline
818,18,2025-02-21,81.21,60.61,68.2,71.84,Offline
819,19,2025-02-21,77.28,78.3,73.35,88.57,Offline
820,20,2025-02-21,51.29,62.58,98.28,50.87,Offline
821,21,2025-02-21,94.33,86.66,94.32,83.97,Offline
822,22,2025-02-21,69.41,87.44,68.5,65.4,Offline
823,23,2025-02-21,75.06,93.12,65.47,66.45,Running
824,24,2025-02-21,51.43,93.56,95.81,58.16,Offline
825,25,2025-02-21,67.41,83.26,83.41,54.65,Running
826,26,2025-02-21,99.04,61.76,50.42,93.03,Running
827,27,2025-02-21,69.83,56.54,62.78,55.9,Offline
828,28,2025-02-21,59.49,55.49,85.74,59.17,Running
829,29,2025-02-21,83.89,75.68,81.06,85.17,Running
830,30,2025-02-21,90.98,50.41,50.92,98.95,Running
831,31,2025-02-21,95.92,67.51,88.84,51.33,Running
832,32,2025-02-21,67.25,74.53,70.85,72.13,Running
833,33,2025-02-21,78.24,77.54,52.92,88.5,Offline
834,34,2025-02-21,76.84,58.43,76.88,77.97,Offline
835,35,2025-02-21,63.37,77.71,63.31,50.59,Offline
836,36,2025-02-21,67.41,80.55,91.34,87.77,Offline
837,37,2025-02-21,86.76,87.73,69.73,87.41,Offline
838,38,2025-02-21,78.04,65.57,81.03,52.54,Running
839,39,2025-02-21,54.08,76.02,97.17,68.03,Running
840,40,2025-02-21,56.42,89.74,88.91,63.84,Offline
841,41,2025-02-21,95.01,76.95,93.27,95.02,Running
842,42,2025-02-21,81.01,83.47,78.82,99.86,Offline
843,43,2025-02-21,89.91,55.01,50.8,91.16,Running
844,44,2025-02-21,88.14,77.38,61.45,83.04,Offline
845,45,2025-02-21,55.03,82.74,77.34,56.93,Offline
846,46,2025-02-21,80.95,65.62,73.78,63.61,Running
847,47,2025-02-21,77.16,89.51,59.81,82.82,Offline
848,48,2025-02-21,76.4,75.19,81.75,74.04,Running
849,49,2025-02-21,65.12,90.11,66.14,76.77,Offline
850,50,2025-02-21,97.59,85.98,80.7,54.46,Running
851,1,2025-02-22,88.55,58.65,84.57,72.72,Running
852,2,2025-02-22,82.07,57.33,69.07,93.69,Offline
853,3,2025-02-22,56.92,82.57,86.89,69.42,Offline
854,4,2025-02-22,79.49,70.7,59.01,95.42,Running
855,5,2025-02-22,87.31,76.57,93.87,70.17,Offline
856,6,2025-02-22,69.11,92.51,55.77,74.84,Offline
857,7,2025-02-22,88.02,64.07,98.63,81.32,Running
858,8,2025-02-22,76.67,92.02,68.52,79.64,Offline
859,9,2025-02-22,79.1,84.35,98.71,62.54,Offline
860,10,2025-02-22,52.79,60.75,64.01,87.69,Running
861,11,2025-02-22,52.05,72.44,86.53,55.58,Offline
862,12,2025-02-22,52.96,82.32,89.65,90.83,Running
863,13,2025-02-22,60.76,72.9,86.65,91.0,Running
864,14,2025-02-22,92.34,67.28,91.18,75.53,Running
865,15,2025-02-22,58.37,86.4,66.6,80.09,Offline
866,16,2025-02-22,90.35,56.07,52.45,89.22,Offline
867,17,2025-02-22,71.22,53.97,86.44,61.92,Running
868,18,2025-02-22,74.35,62.73,61.64,97.13,Offline
869,19,2025-02-22,64.13,92.75,92.89,69.9,Running
870,20,2025-02-22,50.98,56.78,63.94,85.7,Offline
871,21,2025-02-22,80.48,71.88,95.65,61.3,Running
872,22,2025-02-22,77.43,84.73,76.03,57.47,Offline
873,23,2025-02-22,53.19,50.32,73.88,56.8,Offline
874,24,2025-02-22,99.04,75.34,98.9,72.7,Running
875,25,2025-02-22,69.99,76.22,84.69,93.49,Offline
876,26,2025-02-22,79.23,71.41,64.09,75.5,Offline
877,27,2025-02-22,60.91,87.73,76.82,66.17,Offline
878,28,2025-02-22,71.64,56.86,63.66,55.01,Offline
879,29,2025-02-22,53.99,64.27,80.44,96.41,Running
880,30,2025-02-22,93.95,87.94,87.9,87.56,Running
881,31,2025-02-22,59.07,97.81,75.4,66.15,Offline
882,32,2025-02-22,76.6,68.07,99.87,84.92,Offline
883,33,2025-02-22,92.45,66.39,78.91,95.97,Running
884,34,2025-02-22,60.81,90.2,66.26,74.53,Running
885,35,2025-02-22,55.7,74.23,83.86,76.07,Offline
886,36,2025-02-22,94.33,51.23,66.47,59.83,Running
887,37,2025-02-22,97.05,67.55,64.54,65.89,Offline
888,38,2025-02-22,92.44,67.91,80.53,73.64,Running
889,39,2025-02-22,64.01,97.83,52.73,67.43,Running
890,40,2025-02-22,97.17,90.86,67.28,94.21,Offline
891,41,2025-02-22,89.98,73.96,71.78,72.73,Running
892,42,2025-02-22,52.69,89.07,78.62,65.08,Offline
893,43,2025-02-22,80.53,65.09,96.03,97.06,Running
894,44,2025-02-22,96.86,74.62,91.71,63.1,Running
895,45,2025-02-22,87.46,99.74,65.49,68.07,Running
896,46,2025-02-22,81.2,86.15,73.92,60.94,Offline
897,47,2025-02-22,73.89,65.36,62.12,58.78,Offline
898,48,2025-02-22,71.83,76.72,79.29,58.31,Offline
899,49,2025-02-22,64.3,80.23,98.99,91.98,Running
900,50,2025-02-22,80.44,89.91,94.39,53.99,Running
901,1,2025-02-23,63.96,67.25,51.52,88.2,Running
902,2,2025-02-23,50.22,87.85,51.96,91.38,Running
903,3,2025-02-23,72.34,64.57,95.53,74.14,Offline
904,4,2025-02-23,75.62,93.53,88.75,79.98,Offline
905,5,2025-02-23,98.12,99.2,55.71,75.39,Offline
906,6,2025-02-23,96.67,68.57,80.76,96.4,Running
907,7,2025-02-23,99.52,97.92,85.31,55.52,Offline
908,8,2025-02-23,71.3,93.42,71.77,64.98,Running
909,9,2025-02-23,74.68,58.74,94.04,63.82,Offline
910,10,2025-02-23,78.66,91.25,92.72,74.77,Offline
911,11,2025-02-23,80.06,80.11,64.73,93.05,Offline
912,12,2025-02-23,75.53,55.87,52.14,86.26,Running
